release_id,album_title,track_title,track_position,duration,year,country,genre,style,artist,source,lyrics
2066629,The Turn,Moon After Berceuse,CD-9,2:33,2009,France,"Rock, Pop",Art Rock,Fredo Viola,discogs,
2066629,The Turn,Puss,CD-10,3:30,2009,France,"Rock, Pop",Art Rock,Fredo Viola,discogs,
2066629,The Turn,Death Of A Son,CD-11,4:48,2009,France,"Rock, Pop",Art Rock,Fredo Viola,discogs,"1 ContributorDeath of a Son LyricsWho can find me here?
Who can find me here?

The death of a son and birth of a daughter
Both together
The sound of a structure changing forever
How strange

How strange the world is
How strange

My life intoxicates me and when I fall
I fall down into the earth
I fall down into the slums of every fallen father
I fall farther than the would-be kings
I find fault in everything
I find fault in everything, oh

My life intoxicates me and when I fall
I fall down into the earth
I fall down into the slums of every fallen father
I fall farther than the would-be kings
I find fault in everything
I find fault in everything, oh"
2066629,The Turn,Umbrellas,CD-12,4:53,2009,France,"Rock, Pop",Art Rock,Fredo Viola,discogs,
2066629,The Turn,The Sad Song,DVD-1,,2009,France,"Rock, Pop",Art Rock,Fredo Viola,discogs,"1 ContributorThe Sad Song LyricsBaby Harry, Baby Harry, Baby Harry
Be good, be good
And go gently, and follow the Lord
He's fallen over..."
2066629,The Turn,The Turn,DVD-2,,2009,France,"Rock, Pop",Art Rock,Fredo Viola,discogs,"1 ContributorThe Turn (A Pagan Lament) LyricsI took a turn into the world of pop
Everything I'd learned I abruptly dropped
I'd seen the woods and its shining arches
And wandered down the road to the open sea

The coldness unfolds over stats and charts
As my love is sold to consuming hearts
And while I prepare words with little meaning
They classify my work for the Western world

Ice in the woods, now my spring is over
My path to the sea is now a dusty street

The lights in the night hide the blues and greens
My mind like a knife cuts the softened things
Oh, where are my eyes? Hiding in the forest
And where is my voice? In the MP3

I'm cold as the stone, you know I can't be glad
And my love is sold, and my soul is sapped
Oh come to the shore where the walkway's broken
Pay tears to the sea, she will be your queen

Oh I took a turn, oh I took a turn, oh I..."
2066629,The Turn,Silent Night,DVD-3,,2009,France,"Rock, Pop",Art Rock,Fredo Viola,discogs,
2066629,The Turn,Moon After Berceuse,DVD-4,,2009,France,"Rock, Pop",Art Rock,Fredo Viola,discogs,
2066629,The Turn,The Turn (Ghost Cluster),DVD-5,,2009,France,"Rock, Pop",Art Rock,Fredo Viola,discogs,
2066629,The Turn,Test Of Friendship (Home),DVD-6,,2009,France,"Rock, Pop",Art Rock,Fredo Viola,discogs,
2066629,The Turn,Puss (Red),DVD-7,,2009,France,"Rock, Pop",Art Rock,Fredo Viola,discogs,
2066629,The Turn,Moon After Berceuse (Hall),DVD-8,,2009,France,"Rock, Pop",Art Rock,Fredo Viola,discogs,
10158205,Kabaret (En Studio Et Sur Scène),Addicte Aux Héroïnes,1-01,2:16,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,"2 ContributorsAddicte Aux Héroines LyricsMon opium, mes hrones
J'avoue je suis accro
La libre Coco
Aux paradis sensuels
De Gabrielle Chanel
J'aime m'envoyer en l'air
Bord de l'Electra d'Amelia
Oui, j'aime me perdre, me noyer
Dans les fleuves de sexe
La crue des mots d'Anas Nin
Crivain de l'intime et libertine
Sur mes crans, Garbo envotante
Divine dfiant le temps
J'adore Marlne, blouissante guerrire
Mon ftiche en gupire
Oui, je l'avoue, ces hrones sont mon opium
Mes femmes en majuscules
Je succombe aux coups de pinceau
Rotique avant-garde
De Tamara de Lempicka
J'aime m'injecter le sensuel poison de Suzy Solidor
Alors je danse, je m'tourdis
Je mets mes pas dans ceux de Martha Graham
Chorgraphe du dsir
Ces hrones sont mon opium
Vous, mes envoles, disparues
Recluses avenue Montaigne et dlaisses
Vous, mes hrones aux vies consumes
Dvores de passion
Je vous rvle mon addiction
Vous"
10158205,Kabaret (En Studio Et Sur Scène),La Chance Jamais Ne Dure,1-02,3:40,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,"1 ContributorLa Chance Jamais Ne Dure LyricsLa chance jamais ne dure
La vie n'est qu'une attente
La chance est une croqueuse
Volage, indifférente

Elle court plus vite que le vent
A bout de souffle et hors du temps
Prudente, elle se faufile
Ne reste qu'un instant

Regarde-toi et demande :
Mais où est passée ma vie ?

Un œil dans la glace
Tu sembles nerveuse
Tu sors de chez lui
Soudain frileuse
Ton corps n'est plus
Qu'un poids inutile
Tu es toi-même, mais tu vis en exil…

La chance jamais ne dure
La vie n'est qu'une attente
La chance est une croqueuse
Volage, indifférente


Un jour, tu crois qu'elle t'a trouvée
Ta solitude, c'est du passé
Tu déploies tes ailes
Mais ne l'oublie pas

La chance jamais ne dure
La vie n'est qu'une attente"
10158205,Kabaret (En Studio Et Sur Scène),Le Jour Se Lève,1-03,4:39,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,"3 ContributorsLe jour se lève LyricsLe jour se lève
Sur ma peine
Alors le monde entier
Fais l'amour

Il est bientôt 5 heures
Le matin va venir
Vous avez tous le cœur
A aimer ou dormir
Et moi, je reste seule

Le jour se lève
Sur ma peine
Alors le monde entier
Fais l'amour
Mais ça na pas d'importance
Car c'est pour toi, pour toi
Que je danse

Il est bientôt 5heures
Le soleil va briller
Sur la mer et les fleurs
Et sur l'éternité
Et moi, je reste seule

Le jour se lève
Sur ma peine
Alors le monde entier
Fais l'amour
Mais ça n'a pas d'importance
Car c'est pour toi, pour toi
Que je danse


Il est bientôt 5 heures
Le matin va venir
Il est bientôt 5 heures
Vous allez tous partir
Et moi, je reste seule

Le jour se lève
Sur ma peine
Alors le monde entier
Fais l'amour

Le jour se lève
Sur ma peine
Alors le monde entier
Fais l'amour

Il est bientôt 5 heures
Le matin va venir
Et moi je reste seule"
10158205,Kabaret (En Studio Et Sur Scène),Une Dernière Fois,1-04,4:34,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,"1 ContributorUne Dernière Fois LyricsUn vent froid souffle en ce début d'été
Une bougie allumée
Comme chaque année
Fleurs et photos à côté

Oh, je voudrais tant te voir
Une dernière fois
Chez nous l'amour ne se dit pas
C'est pour ça que je chante

Un gâteau d'anniversaire
Bien au contraire
Une larme de feu au rythme
De mon cœur en pleurs

Enfant souffrant de ton absence
Femme blessée mais pas délaissée
Dans le miroir ta beauté
Fière et volontaire

Oh, je voudrais tant te voir maman
Une dernière fois
Chez nous l'amour ne se dit pas
C'est pour ça que je chante

Flamme de joie quelque fois
Bonheur partagé avec ce public
Que tu imaginais
20 ans passés
Ton âme ne cesse d'exister


Oh, je voudrais tant te voir maman
Une dernière fois
Mais chez nous ça ne se dit pas. Je t'aime
C'est pour ça que je chante
C'est pour toi que je chante

Oh, je voudrais tant te voir maman
Une dernière fois
Chez nous l'amour ne se dit pas
C'est pour ça que je chante"
10158205,Kabaret (En Studio Et Sur Scène),Kabaret,1-05,4:01,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,"1 ContributorKabaret LyricsWilkommen, bienvenue
Dans un monde décadent
Tout un jeu de séduction
De sourires, de passions
Des histoires peu banales
Qui mettent les hommes à genoux
Enjôleuse et fatale, ma vie se joue
Dans mon Kabaret

Sur des airs bien canailles
Je revis chaque soir
Les peines de cœur, les désespoirs
D'un rimeur de comptoir
Un pianiste esseulé
Un rien dévergondé
Un violon sur la piste
Et s'élance mon Kabaret

Vous m'avez manqué
Du premier rang au dernier
Toutes ces années sont passées
Aussi vite qu'un succès
Androgyne j'apparais
Mon cœur à nu sur la scène
Je me donne à vous
Dans mon Kabaret


Et quand vont frapper les trois coups
Sentez mon cœur qui secoue
Sous mes yeux d'un trait noir
J'ai écris mon Kabaret

Saluez les musiciens
Et les jongleurs de mots
Je vous tire mon chapeau
Dans la nuit m'accompagne
Cette mélodie oubliée"
10158205,Kabaret (En Studio Et Sur Scène),Faites Entrer Les Clowns,1-06,3:30,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,"1 ContributorFaites Entrer Les Clowns LyricsFaut-il en rire ?
Moment grandiose :
Toi qui enfin prends ton vol
Moi qui repose
Où sont les clowns ?

Peut-on y croire ?
Regarde-nous :
L'un qui s'ébat loin du sol
L'autre à genoux
Manquent les clowns
Où sont les clowns ?

Tous mes démons
Enfin domptés
Sûr à présent que toi seul finirais par compter
J'entre sur scène à nouveau en habit de gala
Sûr de mon rôle :
Tu n'es pas là…

Rien qu'une farce
Un peu amère
J'ai cru que mon rêve serait ton rêve
Pardon, mon cher
Il faudrait des clowns
Mais où sont les clowns ?
Ils sont là, c'est clair


Faut-il en rire ?
Faut-il le faire !
Mourir de trac aussi tard dans ma carrière
Et où sont les clowns
Quand viendront les clowns ?

Mourir de trac aussi tard dans ma carrière
Et où sont les clowns
Quand viendront les clowns ?
Très bientôt, j'espère"
10158205,Kabaret (En Studio Et Sur Scène),Falling In Love Again,1-07,3:21,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,"1 ContributorFalling In Love Again LyricsFalling in love again
Never wanted to
What am I to do?
Can't help it

Love's always been my game
Play it as i may
I was born that way
Can't help it

I often thought and wondered
Why i appeal to men
How many times i blunder
In love and out again

Ich bin von Kopf bis Fuss
Auf Liebe eingestellt
Denn das ist meine Welt
Und sonst gar nichts
Das ist, was soll ich machen
Meine Natur
Ich kann halt lieben nur
Und sonst gar nichts

Men cluster to me
Like moths around a flame
And if their wings burn
I know I'm not to blame


Falling in love again
Never wanted to
What am I to do?
Can't help it

Love's always been my game
Play it as i may
I was born that way
Can't help it"
10158205,Kabaret (En Studio Et Sur Scène),Pigalle (Interlude),1-08,3:00,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,
10158205,Kabaret (En Studio Et Sur Scène),Solo,1-09,3:39,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,"2 ContributorsSolo LyricsTout s'ecroule autour de moi
Depuis l'instant ou j'ai fini chez toi
Erreur fatale :
Pourtant je sais
Qu'il suffit de si peu
Pour que tu exploses

Soudain, tu me plaques contre un mur
Que diraient les voisins ?
Enfin, de caresse en morsure
Je n'reponds plus de rien
Trop de bleus a fleur de peau
Je dois faire ma vie solo…

Mon taxi est deja dehors
Quand tout a coup tu veux un corps a Corps
Dröle de surprise !
Pourtant je sais
Qu'a chaque fois tu succombes
Dès que j'explose

Soudain, je te plaque contre un mur
Que diraient les voisins ?
Enfin, de caresse en morsure
Tu n'reponds plus de rien
Trop de bleus a fleur de peau
Tu veux faire ta vie solo…


Pourtant on sait
Qu'il vaut mieux rester sobre
Quand on explose

Soudain, on se plaque contre un mur
Que diraient les voisins ?
Enfin, de caresse en morsure
On n'repond plus de rien
Trop de bleus a fleur de peau
Chacun va finir solo…

Soudain, on se plaque contre un mur
Que diraient les voisins ?
Enfin, de caresse en morsure
On n'repond plus de rien
Trop de bleus a fleur de peau
Chacun va finir solo…"
10158205,Kabaret (En Studio Et Sur Scène),Je T'Aime Encore,1-10,5:01,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,"1 ContributorJe T’aime Encore LyricsSonne le glas, sonne l'angélus
Le monde entier retient son souffle
Dans les avenues vides et glacées
Il n'y a plus âme qui vive

Sonne le glas, sonne l'angélus
Ils effacent les cieux sombres
De nos liaisons, nos orages
Baignées de larmes et de joie
D'aucun pense que tu dors
Moi je t'aime encore
Moi je t'aime encore
Et c'est plus fort que la mort

J'ai maudit tes addictions
Et j'ai maudit tes maîtresses
J'ai maudit la fausse dévotion
Dont j'étais l'objet et l'esclave
D'aucun pense que tu dors
Et moi je t'aime encore
Moi je t'aime encore
Et c'est plus fort que la mort

L'oraison faite à Gandhi
À tous les faiseurs de paix
Je m'en fiche car moi j'aimais nos guerres
Nos doux combats intimes


Sonne le glas, sonne l'angélus
Le monde entier retient son souffle
Tu disparais à l'angle de l'avenue
Emporté par tes amis
D'aucun pense que tu dors

Et moi je t'aime encore
Moi je t'aime encore
Dieu je t'aime encore
Moi je t'aime encore
Même après ta mort"
10158205,Kabaret (En Studio Et Sur Scène),Et S'Il Fallait Le Faire,1-11,3:47,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,"7 ContributorsEt s’il fallait le faire LyricsS'il fallait le faire
J'arrêterais la Terre
J'éteindrais la lumière
Que tu restes endormi
S'il fallait pour te plaire
Lever des vents contraires
Dans un désert sans vie
Je trouverais la mer…
Et s'il fallait le faire
J'arrêterais la pluie
Elle fera demi-tour
Le reste de nos vies
S'il fallait pour te plaire
T'écouter chaque nuit
Quand tu parles d'amour
J'en parlerais aussi…

Que tu regardes encore
Dans le fond de mes yeux
Que tu y vois encore
Le plus grand des grands feux
Et que ta main se colle
Sur ma peau, où elle veut
Un jour si tu t'envoles
Je suivrais, si je peux…


Et s'il fallait le faire
Je repousserais l'hiver
A grands coups de printemps
Et de longs matins clairs
S'il fallait pour te plaire
J'arrêterais le temps
Que tous tes mots d'hier
Restent à moi maintenant

Que je regarde encore
Dans le bleu de tes yeux
Que tes deux mains encore
Se perdent dans mes cheveux
Je ferai tout plus grand
Et si c'est trop ou peu
J'aurais tort tout le temps
Si c'est ça que tu veux…
Je veux bien tout donner
Si seul'ment tu y crois
Mon cœur veut bien saigner
Si seul'ment tu le vois
Jusqu'à n'être plus rien
Que l'ombre de tes nuits
Jusqu'à n'être plus rien
Qu'une ombre qui te suit


Et s'il fallait le faire…"
10158205,Kabaret (En Studio Et Sur Scène),Mon Piano Rouge,1-12,4:33,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,"1 ContributorMon Piano Rouge LyricsMon piano rouge

J'ai retrouvé le piano rouge
A la maison d'été
Mais j'ai oublié les chansons

Toutes les sensations diffuses
Une à une me reviennent
Et toute la chaleur de l'été
Sur mes paupières clauses

Je le reconnais du bout des doigts
Mon piano rouge
Touche après touche
Souffle après souffle
Mes mains glissent
Blanche après noir
Sur ta peau d'ébène
Sur tes touches d'ivoire
Et doucement reprennent
Les manières d'autrefois

Il te faudra apprendre
A jouer à tâtons
Les notes qui font résonner
Moderato Cantabile


Pour bien jouer
Il faut s'abandonner
Et lentement se laisser porter

Il y a un tourbillon
Où les notes lentes et claires
Coulent dans la nuit profonde
Il y a une douce ronde
Et je me laisse emporter

Il y a un piano rouge
Derrière la porte clause
Et quand tu joues
Je te laisse m'emporter

Mon piano rouge"
10158205,Kabaret (En Studio Et Sur Scène),K-Thème,2-01,2:58,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,
10158205,Kabaret (En Studio Et Sur Scène),Mon Mec À Moi,2-02,4:23,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,"7 ContributorsMon mec à moi LyricsMon mec à moi est une chanson de Patricia Kaas enregistrée en 1987. Il s'agit du troisième single de son premier album studio “Mademoiselle chante…”, dans lequel il est en première piste et du quatrième… Read More [Couplet 1]
Il joue avec mon cœur
Il triche avec ma vie
Il dit des mots menteurs
Mais moi, je crois tout c'qu'i' m'dit
Les chansons qu'il me chante
Les rêves qu'il fait pour deux
C'est comme les bonbons-menthe
Ça fait du bien quand il pleut

[Pre-Refrain]
J'me raconte des histoires  en écoutant sa voix
C'est pas vrai ces histoires mais moi, j'y crois

[Refrain]
Mon mec à moi, il me parle d'aventures
Et quand elles brillent dans ses yeux
J'pourrais y passer la nuit
Il parle d'amour comme il parle des voitures
Et moi je l'suis où il veut
Tellement je crois tout c'qu'il m'dit
Tellement je crois tout c'qu'il m'dit
Oh oui, mon mec à moi

[Couplet 2]
Sa façon d'être à moi
Sans jamais dire ""Je t'aime""
C'est rien qu'du cinéma
Mais c'est du pareil au même
Ce film en noir et blanc
Qu'il m'a joué deux cents fois
C'est Gabin et Morgan
Enfin ça ressemble à tout ça


[Pre-Refrain]
J'me raconte des histoires, des scénarios Chinois
C'est pas vrai ces histoires mais moi, j'y crois

[Refrain]
Mon mec à moi, il me parle d'aventures
Et quand elles brillent dans ses yeux
J'pourrais y passer la nuit
Il parle d'amour comme il parle des voitures
Et moi j'le suis où il veut
Tellement je crois tout c'qu'il m'dit
Tellement je crois tout c'qu'il m'dit
Oh oui, mon mec à moi

[Pause instrumentale]

[Refrain]
Mon mec à moi, il me parle d'aventures
Et quand elles brillent dans ses yeux
J'pourrais y passer la nuit
Il parle d'amour comme il parle des voitures
Et moi j'le suis où il veut
Tellement je crois tout c'qu'il m'dit
Tellement je crois tout c'qu'il m'dit
Oh oui, mon mec à moi
Il me parle d'aventures
Et quand elles brillent dans ses yeux
J'pourrais y passer la nuit
Il parle d'amour comme il parle des voitures
Et moi j'le suis où il veut
Tellement je crois tout c'qu'i' m'dit
Tellement je crois tout c'qu'i' m'dit
Oh oui"
10158205,Kabaret (En Studio Et Sur Scène),Les Hommes Qui Passent,2-03,4:45,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,"6 ContributorsLes hommes qui passent LyricsLes hommes qui passent Maman
M'envoient toujours des cartes postales
Des Bahamas Maman
Les hommes qui passent tout le temps
Sont musiciens, artistes, peintres, trop comédiens
Souvent

Les hommes qui passent Maman
M'offrent toujours une jolie chambre
Avec terrasse Maman
Les hommes qui passent, je sens
Qu'ils ont le coeur à marrée basse, des envies d'océan

Les hommes qui passent pourtant
Qu'est-ce que j'aimerais en voler un
Pour un mois, pour un an
Les hommes qui passent Maman
Ne me donnent jamais rien que de l'argent

Les hommes qui passent Maman
Leurs nuits d'amour sont des étoiles
Qui laissent des traces Maman
Les hommes qui passent violents
Sont toujours ceux qui ont gardé
Un coeur d'enfant perdant


Les hommes qui passent pourtant
Qu'est-ce que j'aimerais en voler un
Pour un mois pour un an
Les hommes qui passent Maman
Ne me donnent jamais rien que de l'argent

Les hommes qui passent Maman
Ont des sourires qui sont un peu
Comme des grimaces Maman
Les hommes qui passent troublants
Me laissent toujours avec mes rêves
Et mes angoisses d'avant

Les hommes qui passent, pourtant
Qu'est-ce que j'aimerais en voler un pour un mois pour un an
Les hommes qui passent Maman
Ne me donnent jamais rien que de l'argent

Les hommes qui passent Maman"
10158205,Kabaret (En Studio Et Sur Scène),Kabaret,2-04,4:11,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,"1 ContributorKabaret LyricsWilkommen, bienvenue
Dans un monde décadent
Tout un jeu de séduction
De sourires, de passions
Des histoires peu banales
Qui mettent les hommes à genoux
Enjôleuse et fatale, ma vie se joue
Dans mon Kabaret

Sur des airs bien canailles
Je revis chaque soir
Les peines de cœur, les désespoirs
D'un rimeur de comptoir
Un pianiste esseulé
Un rien dévergondé
Un violon sur la piste
Et s'élance mon Kabaret

Vous m'avez manqué
Du premier rang au dernier
Toutes ces années sont passées
Aussi vite qu'un succès
Androgyne j'apparais
Mon cœur à nu sur la scène
Je me donne à vous
Dans mon Kabaret


Et quand vont frapper les trois coups
Sentez mon cœur qui secoue
Sous mes yeux d'un trait noir
J'ai écris mon Kabaret

Saluez les musiciens
Et les jongleurs de mots
Je vous tire mon chapeau
Dans la nuit m'accompagne
Cette mélodie oubliée"
10158205,Kabaret (En Studio Et Sur Scène),Pigalle (Interlude),2-05,5:26,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,
10158205,Kabaret (En Studio Et Sur Scène),Falling In Love Again,2-06,3:52,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,"1 ContributorFalling In Love Again LyricsFalling in love again
Never wanted to
What am I to do?
Can't help it

Love's always been my game
Play it as i may
I was born that way
Can't help it

I often thought and wondered
Why i appeal to men
How many times i blunder
In love and out again

Ich bin von Kopf bis Fuss
Auf Liebe eingestellt
Denn das ist meine Welt
Und sonst gar nichts
Das ist, was soll ich machen
Meine Natur
Ich kann halt lieben nur
Und sonst gar nichts

Men cluster to me
Like moths around a flame
And if their wings burn
I know I'm not to blame


Falling in love again
Never wanted to
What am I to do?
Can't help it

Love's always been my game
Play it as i may
I was born that way
Can't help it"
10158205,Kabaret (En Studio Et Sur Scène),D'Allemagne,2-07,5:22,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,"4 ContributorsD’Allemagne LyricsD'Allemagne où j'écoute la pluie en vacances
D'Allemagne où j'entends le rock en silence
D'Allemagne où j'ai des souvenirs d'en face
Où j'ai des souvenirs d'enfance
Leninplatz et Anatole France
D'Allemagne l'histoire passée est une injure
D'Allemagne l'avenir est une aventure
D'Allemagne je connais les sens interdits
Je sais où dorment les fusils
Je sais où s'arrête l'indulgence

Auf Wiedersehen Lili Marlène
Reparlez-moi des roses de Göttingen
Qui m'accompagnent dans l'autre Allemagne
À l'heure où colombes et vautours s'éloignent
De quel côté du mur, la frontière vous rassure

D'Allemagne j'ai des histoires d'amour sincère
Je plane sur des musiques d'Appolinaire
D'Allemagne le romantisme est plus violent
Les violons jouent toujours plus lents
Des valses viennoises ordinaires

Ich habe eine kleine Wildblume
Eine Flamme, die zwischen den Wolken blüht
D'Allemagne j'ai une petite fleur dans le coeur
Qui est comme l'idée du bonheur
Qui va grandir comme un arbre"
10158205,Kabaret (En Studio Et Sur Scène),Une Fille De L'Est,2-08,4:38,2009,Europe,"Jazz, Rock, Pop","Chanson, Pop Rock, Ballad",Patricia Kaas,discogs,"4 ContributorsUne fille de l’Est LyricsParce que nos cieux sont ténébreux
Et qu'ici on n'a pas la mer
On a mis le bleu dans nos yeux
C'est dans nos regards qu'on se perd

C'est peut-être à cause du soleil
Qui nous oublie longues saisons
On veut de l'or comme à Marseille
On l'a mis dans nos cheveux blonds

Je suis d'un pays d'un horizon d'une frontière
Qui sonne guerre, qui sonne éternel hiver
Et si tu veux m'apprendre
Si tu veux vraiment bien me connaître
Je suis dans chaque mot dans chacun de mes gestes
Une fille de l'Est

Ici le froid glace les corps
Mais la chaleur peut te bruler
Chez nous tout est intense et fort
On fait pas les choses à moitié

Et toutes ces croix, ces tranchées
Ici l'on sait le prix du sang
L'absurdité des combats quand
On est tombé des deux côtés


Je suis d'une région d'une langue d'une histoire
Qui sonne loin qui sonne batailles et mémoire
Celle qui m'a vue naître
Qui m'a faite ainsi que je suis faite
Une terre, un caractère celle que je reste

Je suis de ces gens dignes
Et debout dans leur silence
Où parole est parole, où promesse a un sens
Et si tu sais comprendre
Qui je suis quand j'aime ou je déteste
Je t'offrirai l'amour droit, simple et sincère
D'une fille de l'Est
Une fille de l'Est"
